US-State,Title,URL
Alabama,Fully Functional Elite Spray & Spa Franchise Resale,https://www.bizbuysell.com//Business-Opportunity/Fully-Functional-Elite-Spray-and-Spa-Franchise-Resale/1667261/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Big Time Seafood Restaurant - Riverfront View,https://www.bizbuysell.com//Business-Opportunity/Big-Time-Seafood-Restaurant-Riverfront-View/1609289/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Convenience Store with Deli-Great location!!!!,https://www.bizbuysell.com//Business-Opportunity/Convenience-Store-with-Deli-Great-location/1668229/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Specialty Coatings Company - Relocatable,https://www.bizbuysell.com//Business-Opportunity/Specialty-Coatings-Company-Relocatable/1668310/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Impressively Profitable South Alabama Manufacturing Business for Sale,https://www.bizbuysell.com//Business-Opportunity/Impressively-Profitable-South-Alabama-Manufacturing-Business-for-Sale/1666918/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,EXTREMELY POPULAR  RESTAURANT featuring ,https://www.bizbuysell.com//Business-Opportunity/EXTREMELY-POPULAR-RESTAURANT-featuring-Southern-Comfort-Food/1665247/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Dry County store; Owner leaving country & is a highly motivated Seller,https://www.bizbuysell.com//Business-Opportunity/Dry-County-store-Owner-leaving-country-and-is-a-highly-motivated-Seller/1665149/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Vape & Phone Repair,https://www.bizbuysell.com//Business-Opportunity/Vape-and-Phone-Repair/1664806/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Self Storage Plus  For Sale- Great Cash Flow,https://www.bizbuysell.com//Business-Opportunity/Self-Storage-Plus-For-Sale-Great-Cash-Flow/1662311/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Cash Flow $250K - Sales $1.1 Million - RE Option,https://www.bizbuysell.com//Business-Opportunity/Cash-Flow-250K-Sales-1-1-Million-RE-Option/1659715/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Well Established Childcare School,https://www.bizbuysell.com//Business-Opportunity/Well-Established-Childcare-School/1658423/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,"B2B Trade Exchange Company, Very Profitable",https://www.bizbuysell.com//Business-Opportunity/B2B-Trade-Exchange-Company-Very-Profitable/1657449/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Lakefront Restaurant and Bar For Sale!,https://www.bizbuysell.com//Business-Opportunity/Lakefront-Restaurant-and-Bar-For-Sale/1656814/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Manufacturer of Plant Process Equipment,https://www.bizbuysell.com//Business-Opportunity/Manufacturer-of-Plant-Process-Equipment/1656485/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Print & Mail Shop,https://www.bizbuysell.com//Business-Opportunity/Print-and-Mail-Shop/1655957/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Hardware Store,https://www.bizbuysell.com//Business-Opportunity/Hardware-Store/1616101/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,PRICE REDUCED! Owner retiring and motivated. Fun retail business.,https://www.bizbuysell.com//Business-Opportunity/PRICE-REDUCED-Owner-retiring-and-motivated-Fun-retail-business/1654190/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Concrete Plants - 4 Locations with $2.8 mil in real estate included,https://www.bizbuysell.com//Business-Opportunity/Concrete-Plants-4-Locations-with-2-8-mil-in-real-estate-included/1646727/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Classic & Authentic Engraving Business,https://www.bizbuysell.com//Business-Opportunity/Classic-and-Authentic-Engraving-Business/1649055/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Commercial Construction Services & Consulting,https://www.bizbuysell.com//Business-Opportunity/Commercial-Construction-Services-and-Consulting/1646948/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Electrical Services Firm,https://www.bizbuysell.com//Business-Opportunity/Electrical-Services-Firm/1645437/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Sushi/Thai Restaurant,https://www.bizbuysell.com//Business-Opportunity/Sushi-Thai-Restaurant/1644951/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Neighborhood Burger Joint Restaurant in Shelby County,https://www.bizbuysell.com//Business-Opportunity/Neighborhood-Burger-Joint-Restaurant-in-Shelby-County/1645281/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,"Anytime Fitness Birmingham, AL",https://www.bizbuysell.com//Business-Opportunity/Anytime-Fitness-Birmingham-AL/1644157/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,"local AL newspaper, press, shopper",https://www.bizbuysell.com//Business-Opportunity/local-AL-newspaper-press-shopper/1643214/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Import Wholesale Distribution Business For Sale!,https://www.bizbuysell.com//Business-Opportunity/Import-Wholesale-Distribution-Business-For-Sale/1642509/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Franchise Sub Shop located in an extremely busy area,https://www.bizbuysell.com//Business-Opportunity/Franchise-Sub-Shop-located-in-an-extremely-busy-area/1640676/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,High Volume Japanese Steak & Sushi Restaurant,https://www.bizbuysell.com//Business-Opportunity/High-Volume-Japanese-Steak-and-Sushi-Restaurant/1636984/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Construction Company Roofing Specialists in Mobile Alabama,https://www.bizbuysell.com//Business-Opportunity/Construction-Company-Roofing-Specialists-in-Mobile-Alabama/1637015/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Highly Profitable Paint & Supplies,https://www.bizbuysell.com//Business-Opportunity/Highly-Profitable-Paint-and-Supplies/1633677/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Service and Repair and Specialty Construction,https://www.bizbuysell.com//Business-Opportunity/Service-and-Repair-and-Specialty-Construction/1633932/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Birmingham Beauty Salon in a Growing Neighborhood,https://www.bizbuysell.com//Business-Opportunity/Birmingham-Beauty-Salon-in-a-Growing-Neighborhood/1634235/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,"Established, Profitable Tree Service",https://www.bizbuysell.com//Business-Opportunity/Established-Profitable-Tree-Service/1633068/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Well Established Direct Mail Advertising Company,https://www.bizbuysell.com//Business-Opportunity/Well-Established-Direct-Mail-Advertising-Company/1632060/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,"Unique Seafood & Steak Restaurant, Bar & Event Venue",https://www.bizbuysell.com//Business-Opportunity/Unique-Seafood-and-Steak-Restaurant-Bar-and-Event-Venue/1632074/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Assisted Living Facility (ALF) Highly Profitable in Southeast,https://www.bizbuysell.com//Business-Opportunity/Assisted-Living-Facility-ALF-Highly-Profitable-in-Southeast/1621825/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Established Residential Cleaning Co.,https://www.bizbuysell.com//Business-Opportunity/Established-Residential-Cleaning-Co/1623368/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,$100 Rent Gas Station/C-store,https://www.bizbuysell.com//Business-Opportunity/100-Rent-Gas-Station-C-store/1618899/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Restaurant with Upscale Fine-Dining - High Sales Volume,https://www.bizbuysell.com//Business-Opportunity/Restaurant-with-Upscale-Fine-Dining-High-Sales-Volume/1617807/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,"Cash Flow $780,000 - Sales $3.6 Million - Fitness Operation",https://www.bizbuysell.com//Business-Opportunity/Cash-Flow-780-000-Sales-3-6-Million-Fitness-Operation/1608865/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,TEX-Mex Bistro Grille Opportunity Huntsville!,https://www.bizbuysell.com//Business-Opportunity/TEX-Mex-Bistro-Grille-Opportunity-Huntsville/1602396/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,TEX-MEX Bistro Grille Opportunity For Sale!,https://www.bizbuysell.com//Business-Opportunity/TEX-MEX-Bistro-Grille-Opportunity-For-Sale/1602382/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,"Screen Printing, Embroidery and More",https://www.bizbuysell.com//Business-Opportunity/Screen-Printing-Embroidery-and-More/1597952/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Superb Car Wash and Detail Center,https://www.bizbuysell.com//Business-Opportunity/Superb-Car-Wash-and-Detail-Center/1584828/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Northern Alabama Accounting & Tax Practice for Sale,https://www.bizbuysell.com//Business-Opportunity/Northern-Alabama-Accounting-and-Tax-Practice-for-Sale/1582478/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNiUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Leadership/Productivity Training Business For Sale!,https://www.bizbuysell.com//Business-Opportunity/Leadership-Productivity-Training-Business-For-Sale/1565455/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,MOTIVATE SELLER of this Convenience Store just off interstate,https://www.bizbuysell.com//Business-Opportunity/MOTIVATE-SELLER-of-this-Convenience-Store-just-off-interstate/1561554/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,LEASE $100 a mo. on this Neighborhood Convenience store with Car Wash,https://www.bizbuysell.com//Business-Opportunity/LEASE-100-a-mo-on-this-Neighborhood-Convenience-store-with-Car-Wash/1550131/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,"Gulf Coast Fast Oil Change - $49,000 with Financing",https://www.bizbuysell.com//Business-Opportunity/Gulf-Coast-Fast-Oil-Change-49-000-with-Financing/1545270/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Chinese restaurant near Columbus Net 19k/m asking 300k,https://www.bizbuysell.com//Business-Opportunity/Chinese-restaurant-near-Columbus-Net-19k-m-asking-300k/1544971/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Mexican Restaurant For Sale,https://www.bizbuysell.com//Business-Opportunity/Mexican-Restaurant-For-Sale/1537321/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Convenience Store with Deli & Property; Will consider reasonable offer,https://www.bizbuysell.com//Business-Opportunity/Convenience-Store-with-Deli-and-Property-Will-consider-reasonable-offer/1516875/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Make Offer: Hoover Alabama HVAC Business,https://www.bizbuysell.com//Business-Opportunity/Make-Offer-Hoover-Alabama-HVAC-Business/1511217/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Industrial - Marine - Safety & Construction,https://www.bizbuysell.com//Business-Opportunity/Industrial-Marine-Safety-and-Construction/1507391/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Semi Absentee AL Montgomery  Wing Net Income 20k/m 400k,https://www.bizbuysell.com//Business-Opportunity/Semi-Absentee-AL-Montgomery-Wing-Net-Income-20k-m-400k/1491403/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Restaurant/Bar Opportunity in Hottest Entertainment District!,https://www.bizbuysell.com//Business-Opportunity/Restaurant-Bar-Opportunity-in-Hottest-Entertainment-District/1473916/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Turnkey Part 135 Charter Operation / (2) Aircraft / Client Base,https://www.bizbuysell.com//Business-Opportunity/Turnkey-Part-135-Charter-Operation-2-Aircraft-Client-Base/1472803/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Drive For Your Own Profits | Trucking Company with Clients & Truck |,https://www.bizbuysell.com//Business-Opportunity/Drive-For-Your-Own-Profits-Trucking-Company-with-Clients-and-Truck/1423979/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Landscape/Design/Build/Hardscape Installation/Drainage/Erosion,https://www.bizbuysell.com//Business-Opportunity/Landscape-Design-Build-Hardscape-Installation-Drainage-Erosion/1407255/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,"Large Fitness Center - $780,000 Cash Flow - Price Reduced $400K",https://www.bizbuysell.com//Business-Opportunity/Large-Fitness-Center-780-000-Cash-Flow-Price-Reduced-400K/1393815/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,CONVENIENCE STORE near govt. buildings & hospital,https://www.bizbuysell.com//Business-Opportunity/CONVENIENCE-STORE-near-govt-buildings-and-hospital/1376884/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Home Based Business Opportunity!  Minimal Investment- Low Overhead,https://www.bizbuysell.com//Business-Opportunity/Home-Based-Business-Opportunity-Minimal-Investment-Low-Overhead/1352496/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Franchise Fitness Club Opened 14 months ago and has No Competition,https://www.bizbuysell.com//Business-Opportunity/Franchise-Fitness-Club-Opened-14-months-ago-and-has-No-Competition/1352295/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Roofing-Sheet Metal-Waterproofing-General Contractor,https://www.bizbuysell.com//Business-Opportunity/Roofing-Sheet-Metal-Waterproofing-General-Contractor/1285458/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Price Reduced - Industrial Metal Fabrication,https://www.bizbuysell.com//Business-Opportunity/Price-Reduced-Industrial-Metal-Fabrication/1244227/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Utility & Telecommunications Infrastructure Services,https://www.bizbuysell.com//Business-Opportunity/Utility-and-Telecommunications-Infrastructure-Services/1222555/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,"Electrical, Industrial, Commercial, Government",https://www.bizbuysell.com//Business-Opportunity/Electrical-Industrial-Commercial-Government/1085918/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,Music Venue and Bar  Business For Sale! Semi Absentee Owner,https://www.bizbuysell.com//Business-Opportunity/Music-Venue-and-Bar-Business-For-Sale-Semi-Absentee-Owner/1042867/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alabama,"Flooring - Commercial, Industrial & Marine",https://www.bizbuysell.com//Business-Opportunity/Flooring-Commercial-Industrial-and-Marine/281458/?d=JTJmYWxhYmFtYS1idXNpbmVzc2VzLWZvci1zYWxlJTJmNyUyZiUzZnElM2RhWEk5TVNac2MzSmZjbXhpY0c0OU1TWnpjR2xrUFRFbWR6MXg=
Alaska,Dollar Zones For Sale,https://www.bizbuysell.com//Business-Opportunity/Dollar-Zones-For-Sale/1696519/?d=JTJmYWxhc2thLWJ1c2luZXNzZXMtZm9yLXNhbGUlMmYlM2ZxJTNkYVhJOU1TWnpjR2xrUFRFbWR6MXg=
Alaska,SPA for Sale,https://www.bizbuysell.com//Business-Opportunity/SPA-for-Sale/1762934/?d=JTJmYWxhc2thLWJ1c2luZXNzZXMtZm9yLXNhbGUlMmYlM2ZxJTNkYVhJOU1TWnpjR2xrUFRFbWR6MXg=
Alaska,Popeyes Franchise Opportunity,https://www.bizbuysell.com//Business-Opportunity/Popeyes-Franchise-Opportunity/1762200/?d=JTJmYWxhc2thLWJ1c2luZXNzZXMtZm9yLXNhbGUlMmYlM2ZxJTNkYVhJOU1TWnpjR2xrUFRFbWR6MXg=
Alaska,Famous Alaska Roadhouse featuring Great Bakery and Breakfast,https://www.bizbuysell.com//Business-Opportunity/Famous-Alaska-Roadhouse-featuring-Great-Bakery-and-Breakfast/1552384/?d=JTJmYWxhc2thLWJ1c2luZXNzZXMtZm9yLXNhbGUlMmYlM2ZxJTNkYVhJOU1TWnpjR2xrUFRFbWR6MXg=
Alaska,Alaska Gold Mine - 920 Acres of Mineral Rights,https://www.bizbuysell.com//Business-Opportunity/Alaska-Gold-Mine-920-Acres-of-Mineral-Rights/1653926/?d=JTJmYWxhc2thLWJ1c2luZXNzZXMtZm9yLXNhbGUlMmYlM2ZxJTNkYVhJOU1TWnpjR2xrUFRFbWR6MXg=
Alaska,Alaska Ocean Frontage Fishing Lodge in a Gated Subdivision w/ Road Acc,https://www.bizbuysell.com//Business-Opportunity/Alaska-Ocean-Frontage-Fishing-Lodge-in-a-Gated-Subdivision-w-Road-Acc/1527734/?d=JTJmYWxhc2thLWJ1c2luZXNzZXMtZm9yLXNhbGUlMmYlM2ZxJTNkYVhJOU1TWnpjR2xrUFRFbWR6MXg=
Alaska,Alaska Sporting Goods Wholesaler,https://www.bizbuysell.com//Business-Opportunity/Alaska-Sporting-Goods-Wholesaler/1759690/?d=JTJmYWxhc2thLWJ1c2luZXNzZXMtZm9yLXNhbGUlMmYlM2ZxJTNkYVhJOU1TWnpjR2xrUFRFbWR6MXg=
